reactions	skin_13
K00001	261.010875825134
K00003	293.270019969278
K00004	192.179428571429
K00005	0.02
K00006	294.002125825134
K00007	0
K00008	0
K00009	0.07
K00010	0.52
K00011	293.895875825134
K00012	225.471333333333
K00013	0.548333333333333
K00014	293.426269969278
K00015	192.066333333333
K00016	260.510875825134
K00018	192.066333333333
K00019	0.52
K00020	1.12625
K00021	0
K00022	1.12625
K00024	0.548333333333333
K00025	0.548333333333333
K00026	0.548333333333333
K00027	0.07
K00028	0.07
K00029	192.586333333333
K00030	0
K00031	224.943
K00033	292.320019969278
K00034	0.5
K00036	292.820019969278
K00039	0
K00040	0.52
K00041	0
K00042	0.57
K00043	0
K00045	0
K00046	0.02
K00048	0.02
K00049	192.066333333333
K00050	192.066333333333
K00052	225.112761904762
K00053	225.112761904762
K00054	0
K00057	294.002125825134
K00058	33.4333333333333
K00059	294.002125825134
K00060	0.02
K00066	0
K00067	225.662761904762
K00068	0.52
K00073	0.02
K00074	0
K00075	294.002125825134
K00077	260.243591397849
K00082	225.219011904762
K00086	0
K00087	0.5
K00088	294.002125825134
K00090	0.02
K00094	0.02
K00096	294.002125825134
K00097	192.058
K00098	0.02
K00099	192.334011904762
K00100	0.5
K00101	260.510875825134
K00102	192.192583333333
K00103	0
K00104	0.5
K00105	0
K00106	0.5
K00110	0.52
K00111	0
K00112	0
K00113	0
K00116	33.0264285714286
K00121	261.010875825134
K00122	1.04833333333333
K00123	0
K00125	0
K00126	0
K00128	293.270019969278
K00130	0
K00132	0.598333333333333
K00133	293.270019969278
K00134	102.464125825134
K00135	192.199428571429
K00137	293.270019969278
K00139	192.058
K00140	0.548333333333333
K00145	0.52
K00146	0
K00147	33.4833333333333
K00149	293.270019969278
K00150	294.002125825134
K00151	0.02
K00156	0.52
K00158	0.55
K00160	225.112761904762
K00161	292.820019969278
K00162	292.820019969278
K00163	292.820019969278
K00164	192.086333333333
K00165	0
K00166	0
K00167	0
K00169	0.67625
K00170	0.67625
K00171	0.67625
K00172	0.67625
K00174	0
K00175	0
K00176	0
K00177	0
K00179	0
K00199	0
K00207	0
K00208	260.385019969278
K00209	192.199428571429
K00210	259.743591397849
K00211	259.743591397849
K00215	0.02
K00216	0.02
K00220	292.770019969278
K00226	0.52
K00228	34.0964285714286
K00229	0.0483333333333333
K00231	33.0264285714286
K00238	225.162761904762
K00239	225.162761904762
K00240	225.162761904762
K00241	225.162761904762
K00242	225.162761904762
K00244	225.162761904762
K00245	225.162761904762
K00246	225.162761904762
K00247	225.162761904762
K00248	192.805678571429
K00249	0.52
K00252	0.5
K00253	0.5
K00254	294.002125825134
K00259	0.05
K00260	1.16142857142857
K00261	293.376269969278
K00262	224.471333333333
K00263	0
K00264	0.52
K00265	0.52
K00266	0.52
K00271	0
K00273	0
K00274	0
K00275	192.086333333333
K00276	0
K00278	192.058
K00281	293.320019969278
K00282	293.320019969278
K00283	293.320019969278
K00284	0
K00285	0.52
K00286	225.162761904762
K00287	294.002125825134
K00288	294.002125825134
K00294	192.199428571429
K00297	293.895875825134
K00299	0.02
K00301	0
K00302	0
K00303	0
K00304	0
K00305	0
K00306	0
K00318	192.199428571429
K00319	0
K00320	0
K00322	0.548333333333333
K00323	0.548333333333333
K00324	0.548333333333333
K00325	0.548333333333333
K00329	225.134428571429
K00357	259.385019969278
K00360	0.689761904761905
K00361	0.661428571428571
K00362	0.661428571428571
K00364	67.7272580645161
K00365	0
K00366	0.5
K00368	0
K00370	0.689761904761905
K00371	0.689761904761905
K00372	0.689761904761905
K00374	0.689761904761905
K00376	0
K00380	0.0483333333333333
K00381	0.0483333333333333
K00382	293.895875825134
K00383	0.548333333333333
K00384	294.002125825134
K00385	0.0483333333333333
K00390	0.02
K00392	0.52
K00394	0
K00395	0
K00399	0
K00401	0
K00402	0
K00411	0
K00432	0.02
K00436	0
K00440	0
K00441	0
K00442	0
K00443	0
K00448	0.5
K00449	0.5
K00451	0.5
K00453	0.5
K00455	0.02
K00457	0.5
K00463	0.5
K00466	0
K00472	0
K00480	0.5
K00483	0.02
K00484	0.02
K00491	0
K00500	0
K00518	292.820019969278
K00522	68.397019969278
K00524	294.002125825134
K00525	294.002125825134
K00526	294.002125825134
K00527	1.28043918918919
K00528	225.092761904762
K00529	0
K00531	0
K00540	0.02
K00547	0
K00548	0
K00549	260.385019969278
K00560	293.502125825134
K00568	0.528333333333333
K00577	0
K00578	0
K00579	0
K00580	0
K00581	0
K00582	0
K00583	0
K00584	0
K00589	0.02
K00591	0.0283333333333333
K00593	0.62625
K00595	0.62625
K00598	0
K00599	260.435019969278
K00600	225.662761904762
K00601	294.002125825134
K00602	294.002125825134
K00603	293.300019969278
K00605	293.320019969278
K00606	293.320019969278
K00607	0.0483333333333333
K00608	293.9737924918
K00609	293.9737924918
K00610	293.9737924918
K00611	225.521333333333
K00615	293.426269969278
K00616	260.385019969278
K00618	0.52
K00620	0.711428571428572
K00625	261.117125825134
K00626	0.62625
K00627	192.136333333333
K00629	294.002125825134
K00632	0.62625
K00634	0
K00639	0.02
K00640	293.395875825134
K00641	225.092761904762
K00643	0.5
K00645	260.617125825134
K00647	294.002125825134
K00648	294.002125825134
K00651	0.02
K00652	0.654583333333333
K00655	294.002125825134
K00656	1.28043918918919
K00657	0.57
K00658	0
K00661	0.0983333333333333
K00665	261.117125825134
K00667	261.117125825134
K00668	261.117125825134
K00672	0
K00673	0.02
K00674	225.112761904762
K00677	192.334011904762
K00681	1.1897619047619
K00688	0.0483333333333333
K00690	0
K00691	0.05
K00697	0.52
K00703	0.02
K00705	1.73043918918919
K00713	192.334011904762
K00748	192.334011904762
K00756	68.9376972537053
K00757	68.9376972537053
K00758	68.9376972537053
K00759	294.002125825134
K00760	294.002125825134
K00761	292.926269969278
K00762	294.002125825134
K00763	294.002125825134
K00764	293.895875825134
K00765	0.689761904761905
K00766	225.112761904762
K00767	259.765258064516
K00768	293.426269969278
K00769	102.464125825134
K00772	0.5
K00777	33.5264285714286
K00787	293.982125825134
K00788	192.834011904762
K00790	294.002125825134
K00793	225.199011904762
K00794	192.334011904762
K00795	293.982125825134
K00796	225.769011904762
K00797	0.661428571428571
K00798	293.426269969278
K00800	225.662761904762
K00804	293.982125825134
K00805	260.021269969278
K00806	293.300019969278
K00810	33.405
K00811	294.002125825134
K00812	294.002125825134
K00813	294.002125825134
K00814	0.0483333333333333
K00815	293.426269969278
K00817	293.426269969278
K00818	33.405
K00819	0
K00820	294.002125825134
K00821	224.943
K00822	0
K00823	0.02
K00824	0.5
K00826	293.895875825134
K00827	0
K00830	0
K00831	224.971333333333
K00832	294.002125825134
K00833	192.192583333333
K00835	0.52
K00838	293.426269969278
K00840	0.02
K00841	67.6572580645161
K00844	259.935019969278
K00845	259.765258064516
K00848	0.02
K00849	33.1810119047619
K00850	102.464125825134
K00851	0.598333333333333
K00852	1.04833333333333
K00853	0.02
K00855	0.0783333333333333
K00856	101.762019969278
K00857	68.2555913978494
K00858	294.002125825134
K00859	102.464125825134
K00860	0.02
K00861	294.002125825134
K00863	0.528333333333333
K00864	101.388269969278
K00865	101.640591397849
K00867	294.002125825134
K00868	293.320019969278
K00869	0.719761904761905
K00872	293.270019969278
K00873	102.464125825134
K00875	0.52
K00876	261.117125825134
K00877	192.834011904762
K00878	0.52
K00879	0.02
K00882	102.357875825134
K00883	0.52
K00884	0
K00885	0.0983333333333333
K00891	293.426269969278
K00892	0.02
K00893	101.762019969278
K00895	0.5
K00899	0
K00901	192.712189189189
K00904	67.6572580645161
K00912	192.334011904762
K00917	102.464125825134
K00919	192.834011904762
K00925	261.117125825134
K00926	0.5
K00927	294.002125825134
K00928	0
K00929	0
K00930	0.52
K00931	33.4833333333333
K00932	261.117125825134
K00938	0
K00939	294.002125825134
K00940	292.628591397849
K00941	192.834011904762
K00942	294.002125825134
K00943	294.002125825134
K00944	0.739761904761905
K00945	294.002125825134
K00948	294.002125825134
K00949	260.597125825134
K00950	225.719011904762
K00951	294.002125825134
K00952	294.002125825134
K00953	294.002125825134
K00954	293.426269969278
K00955	0.02
K00956	0.02
K00957	0.02
K00958	0.02
K00963	293.426269969278
K00964	0.154583333333333
K00966	0
K00969	294.002125825134
K00971	0.661428571428571
K00972	294.002125825134
K00973	225.162761904762
K00975	1.20458333333333
K00978	0.52
K00979	293.426269969278
K00980	68.3486866359446
K00981	294.002125825134
K00983	0.641428571428571
K00991	192.834011904762
K00995	294.002125825134
K00997	294.002125825134
K00998	293.426269969278
K01000	294.002125825134
K01005	294.002125825134
K01006	1
K01007	191.558
K01008	1.04833333333333
K01011	0.0483333333333333
K01012	224.577583333333
K01027	0.10625
K01028	0.10625
K01029	0.10625
K01034	0.12625
K01035	0.12625
K01047	0.02
K01048	33.4333333333333
K01053	0.5
K01055	0.5
K01057	292.320019969278
K01069	225.703439189189
K01077	1
K01078	0.5
K01079	225.577583333333
K01080	0
K01081	192.086333333333
K01082	34.1247619047619
K01085	0.02
K01086	293.426269969278
K01087	0.52
K01089	225.112761904762
K01091	192.586333333333
K01092	259.793591397849
K01093	0.5
K01094	293.426269969278
K01101	0.5
K01112	192.066333333333
K01113	1
K01119	0.548333333333333
K01126	101.246841397849
K01129	1.02
K01133	0.02
K01139	192.086333333333
K01176	0.141428571428571
K01182	0.141428571428571
K01187	0.711428571428572
K01188	0.07
K01189	0.52
K01190	0.0283333333333333
K01193	0.169761904761905
K01194	0.02
K01203	0.141428571428571
K01207	0.0283333333333333
K01209	0
K01220	0
K01221	0.211428571428571
K01222	0.211428571428571
K01223	0.211428571428571
K01226	0.189761904761905
K01232	0.189761904761905
K01239	33.905
K01241	0.52
K01243	260.617125825134
K01244	260.617125825134
K01251	1
K01252	1.02
K01255	294.002125825134
K01256	294.002125825134
K01270	294.002125825134
K01271	294.002125825134
K01424	293.845875825134
K01425	0.767678571428571
K01426	0.5
K01427	0.5
K01428	0.5
K01429	0.5
K01430	0.5
K01431	0.5
K01432	0
K01433	0.548333333333333
K01436	0
K01438	0.661428571428571
K01439	225.112761904762
K01440	293.8175424918
K01443	67.8118413978494
K01446	0
K01447	0
K01448	0
K01449	0
K01457	0.02
K01458	0.5
K01460	0.0483333333333333
K01464	0.5
K01465	293.397936635945
K01466	0.52
K01468	0.52
K01476	0.5
K01477	0
K01478	0.52
K01479	293.320019969278
K01480	0.02
K01482	0.5
K01484	0.52
K01485	0.548333333333333
K01486	0.5
K01487	0.55
K01488	0.07
K01489	293.320019969278
K01491	294.002125825134
K01492	294.002125825134
K01493	68.8393639203719
K01494	224.971333333333
K01495	225.769011904762
K01496	33.4333333333333
K01497	225.219011904762
K01498	225.219011904762
K01499	0
K01507	293.895875825134
K01509	0
K01510	0
K01512	0.689761904761905
K01513	0.02
K01514	0.02
K01515	294.002125825134
K01517	294.002125825134
K01518	0.634583333333333
K01519	294.002125825134
K01520	294.002125825134
K01521	0.02
K01523	33.4333333333333
K01524	0.02
K01525	0.0483333333333333
K01529	191.558
K01533	0
K01553	0
K01556	0
K01568	292.820019969278
K01571	0.0483333333333333
K01572	0.0483333333333333
K01573	0.0483333333333333
K01575	0.191428571428571
K01579	192.558
K01580	192.558
K01581	292.770019969278
K01582	1.12625
K01583	1.12625
K01584	1.12625
K01585	1.12625
K01586	292.770019969278
K01587	294.002125825134
K01591	294.002125825134
K01595	0.0483333333333333
K01596	293.300019969278
K01597	0
K01598	294.002125825134
K01599	225.112761904762
K01607	0.5
K01608	0.02
K01609	225.112761904762
K01610	0
K01611	0.5
K01613	293.426269969278
K01619	69.3114472537052
K01620	0.5
K01621	0
K01622	293.426269969278
K01623	293.426269969278
K01624	293.426269969278
K01625	192.136333333333
K01626	293.426269969278
K01627	192.192583333333
K01628	0.52
K01629	0.52
K01630	0.52
K01631	225.642761904762
K01632	0
K01633	225.769011904762
K01635	0
K01637	0.52
K01638	0.52
K01639	0.0483333333333333
K01640	0.52
K01641	0
K01643	0.296011904761905
K01644	0.296011904761905
K01646	0.296011904761905
K01647	225.112761904762
K01649	225.112761904762
K01652	292.820019969278
K01653	292.820019969278
K01654	0.141428571428571
K01655	0
K01656	225.112761904762
K01657	225.112761904762
K01658	225.112761904762
K01659	0.52
K01661	33.5747619047619
K01662	192.384011904762
K01663	33.5747619047619
K01664	192.727761904762
K01665	192.727761904762
K01666	0
K01670	0.60625
K01672	225.112761904762
K01673	225.112761904762
K01674	225.112761904762
K01676	225.612761904762
K01677	225.612761904762
K01678	225.612761904762
K01679	225.612761904762
K01680	33.405
K01681	33.405
K01682	33.405
K01684	0.52
K01685	0.02
K01686	0.52
K01687	225.112761904762
K01689	293.426269969278
K01690	192.058
K01692	0.52
K01693	0.548333333333333
K01694	225.112761904762
K01695	0
K01696	0
K01697	0
K01698	225.112761904762
K01699	0.02
K01702	225.112761904762
K01703	225.112761904762
K01704	225.112761904762
K01706	0.02
K01707	0
K01708	225.162761904762
K01709	0.52
K01710	225.269011904762
K01711	0.52
K01712	0.5
K01713	225.112761904762
K01714	0.02
K01715	0.52
K01716	294.002125825134
K01718	294.002125825134
K01719	33.6810119047619
K01720	0.52
K01724	0
K01725	0.5
K01733	293.270019969278
K01734	0.548333333333333
K01735	293.426269969278
K01736	293.426269969278
K01737	0
K01738	293.395875825134
K01739	259.885019969278
K01740	293.395875825134
K01744	225.112761904762
K01745	0.52
K01746	0.5
K01749	225.219011904762
K01750	0.641428571428571
K01752	69.003269969278
K01753	0.02
K01754	261.117125825134
K01755	224.971333333333
K01756	294.002125825134
K01758	68.7555913978494
K01759	192.692583333333
K01760	68.7555913978494
K01761	0
K01768	102.307875825134
K01770	192.834011904762
K01772	292.770019969278
K01773	0.5
K01775	226.344867760618
K01776	294.002125825134
K01777	0.5
K01778	225.112761904762
K01782	1.12625
K01783	294.002125825134
K01784	34.3068677606178
K01785	0.0983333333333333
K01786	0.0483333333333333
K01787	0
K01788	0.0483333333333333
K01790	225.269011904762
K01791	68.7272580645161
K01792	294.002125825134
K01803	294.002125825134
K01804	33.6247619047619
K01805	293.320019969278
K01807	294.002125825134
K01808	294.002125825134
